index,w,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,revenues
4397,0,1,3,1,0,0,148,37,4,25425,4,9,0,41.75
4398,1,0,2,1,0,0,15,38,1,14955,0,9,1,41.75
4399,0,0,2,0,0,0,166,59,8,19085,1,9,0,41.75
4400,1,0,3,1,0,0,69,33,2,19549,3,9,0,47.75
4401,1,0,3,0,0,0,46,42,1,21658,0,9,0,41.75
4402,0,0,3,1,0,0,318,53,4,25076,0,9,1,50.75
4403,1,0,2,1,0,0,244,68,2,18698,0,7,0,31.55
4404,1,1,2,1,1,0,233,51,3,30900,0,9,0,61.7
4405,1,0,3,1,0,0,207,67,3,31931,0,9,0,41.75
4406,1,0,3,1,0,0,181,49,3,23449,0,9,1,41.75
4407,0,1,3,1,0,0,162,52,2,27004,8,9,1,41.75
4408,1,0,2,1,0,0,155,37,1,24734,0,9,0,41.75
4409,0,0,3,1,0,0,247,44,5,19055,8,9,0,47.75
4410,0,0,2,1,0,0,80,26,8,21174,0,9,0,41.75
4411,1,0,3,0,0,0,267,80,2,23506,0,9,1,41.75
4412,0,0,3,1,0,0,294,52,2,23928,0,9,1,41.75
4413,1,0,3,1,0,0,15,23,5,19721,0,9,1,41.75
4414,1,0,2,1,1,0,276,68,3,26262,4,9,0,64.7
4415,0,1,3,1,0,0,130,38,6,25425,3,9,1,44.75
4416,1,0,3,1,0,0,30,59,2,37658,0,7,1,31.55
4417,0,0,3,1,1,0,218,47,4,37002,2,9,1,41.75
4418,0,0,3,0,0,0,100,32,2,29400,3,7,0,31.55
4419,1,1,2,1,0,0,68,29,3,17629,0,9,0,41.75
4420,0,0,3,1,0,0,89,35,4,26469,0,9,1,41.75
4421,0,0,2,1,0,0,178,70,2,23857,0,9,1,41.75
4422,1,0,2,0,0,0,78,59,5,24282,0,9,0,41.75
4423,1,0,2,1,0,0,146,43,4,27995,0,9,0,41.75
4424,1,0,3,1,0,0,254,47,5,28581,0,9,0,41.75
4425,1,0,3,1,0,0,340,54,3,31494,0,9,0,41.75
4426,1,0,3,1,0,0,78,32,3,22404,0,9,0,41.75
4427,0,0,2,0,0,0,107,39,1,17983,0,9,1,41.75
4428,1,1,2,1,1,0,314,58,2,23789,2,9,0,41.75
4429,0,0,2,1,0,0,32,64,3,21629,0,9,0,41.75
4430,0,0,2,1,0,0,171,41,3,24247,0,9,1,41.75
4431,0,1,2,1,0,0,129,35,3,31035,1,9,0,50.75
4432,0,0,3,1,0,0,386,78,3,22867,0,9,1,41.75
4433,0,0,2,1,1,0,140,34,4,28364,7,9,1,64.7
4434,0,0,2,0,1,0,40,28,1,21817,2,9,1,61.7
4435,1,0,3,1,0,0,207,51,4,29104,0,9,0,41.75
4436,1,0,2,1,1,0,129,39,4,24494,0,9,0,61.7
4437,1,0,2,0,0,0,104,31,4,20998,1,9,1,41.75
4438,1,0,2,1,0,0,80,32,1,25358,15,9,1,61.7
4439,1,0,3,1,0,0,46,25,2,29396,0,9,0,41.75
4440,0,0,3,0,0,0,22,31,3,30081,0,9,1,41.75
4441,1,0,2,1,0,0,140,68,4,28450,0,9,0,41.75
4442,1,0,2,1,1,0,127,39,3,23747,1,9,0,73.7
4443,1,1,2,1,1,0,321,58,2,28839,0,9,0,41.75
4444,0,0,3,1,0,0,173,79,2,28166,0,9,1,41.75
4445,0,0,2,0,0,0,103,63,3,20029,0,9,1,41.75
4446,1,1,3,1,1,0,41,41,5,24834,4,9,0,73.7
4447,1,1,3,0,0,0,245,64,2,25299,2,9,0,41.75
4448,1,0,2,1,0,0,126,53,2,20129,0,9,0,41.75
4449,0,1,2,0,0,0,144,41,6,22354,0,9,1,41.75
4450,1,1,2,0,0,0,107,48,4,20457,0,9,0,41.75
4451,1,0,3,1,0,0,152,49,2,23655,0,9,1,41.75
4452,0,1,3,0,1,0,106,46,5,28630,1,7,0,54.5
4453,1,1,2,1,1,0,207,39,5,25445,0,9,0,61.7
4454,0,0,3,1,0,0,205,50,2,29107,0,9,1,41.75
4455,0,1,2,1,1,0,335,67,9,22853,0,9,0,61.7
4456,0,1,2,1,0,0,106,38,1,36260,0,9,0,41.75
4457,1,0,2,0,0,0,50,30,1,22536,0,9,1,41.75
4458,1,0,3,1,0,0,73,31,3,26696,2,9,0,41.75
4459,1,0,2,1,0,0,203,59,2,19994,0,9,0,41.75
4460,0,0,3,1,0,0,247,50,3,23011,0,9,0,41.75
4461,0,0,2,0,0,0,167,43,3,18940,0,9,0,41.75
4462,0,0,2,1,0,0,45,39,4,21682,0,9,1,41.75
4463,1,0,2,1,0,0,384,57,2,33163,0,9,1,41.75
4464,0,1,2,1,0,0,112,36,3,24628,3,1,1,41.75
4465,1,0,2,0,0,0,204,52,4,22100,1,9,1,41.75
4466,1,1,3,0,0,0,9,34,3,24746,2,9,1,41.75
4467,1,0,3,1,0,0,108,58,2,26823,0,9,0,41.75
4468,0,1,2,1,0,0,133,65,2,15549,4,10,0,57.05
4469,1,1,2,1,0,0,135,45,5,28502,0,9,0,41.75
4470,0,0,2,0,0,0,114,56,3,29475,1,9,0,41.75
4471,1,0,2,0,0,0,210,53,4,14067,0,9,1,41.75
4472,1,1,2,1,0,0,6,37,6,20854,5,9,0,44.75
4473,1,0,2,0,0,0,14,32,2,24231,0,9,0,41.75
4474,1,0,3,1,1,0,295,58,2,23928,0,9,0,61.7
4475,0,1,3,0,0,0,116,40,4,30974,1,0,0,41.75
4476,1,1,2,0,0,0,73,53,2,19833,0,0,0,41.75
4477,1,0,3,1,0,0,152,46,2,23745,6,9,0,41.75
4478,0,0,3,1,1,0,95,36,1,33259,0,9,1,41.75
4479,1,0,3,1,0,0,210,47,6,37630,0,9,0,41.75
4480,0,0,2,1,0,0,34,28,1,24309,0,7,0,31.55
4481,0,1,2,1,0,0,318,57,3,23651,0,9,1,41.75
4482,0,0,3,1,0,0,346,62,3,33908,0,9,1,41.75
4483,1,0,3,0,0,0,21,21,3,15858,0,9,1,41.75
4484,1,0,3,1,0,0,268,53,3,29308,7,7,0,34.55
4485,1,0,3,1,0,0,193,44,4,22991,0,9,1,41.75
4486,0,0,2,0,0,0,266,55,2,27194,0,9,0,41.75
4487,0,0,3,1,0,0,15,22,2,23511,0,9,1,41.75
4488,0,0,2,1,1,0,24,37,4,16903,0,9,0,61.7
4489,1,1,3,0,0,0,126,40,4,29939,2,9,0,41.75
4490,0,0,3,1,1,0,233,51,3,29743,0,9,0,61.7
4491,0,0,2,1,1,0,315,68,4,18478,0,9,1,41.75
4492,0,0,2,0,0,0,46,38,6,15418,0,9,1,41.75
4493,1,0,2,0,0,0,124,35,10,16627,0,9,0,41.75
4494,1,0,2,0,0,0,123,35,5,24689,0,9,0,41.75
4495,1,0,2,0,0,0,27,37,1,23177,0,0,0,41.75
4496,1,0,3,1,1,0,211,50,3,23959,1,9,0,61.7
4497,1,0,3,1,0,0,223,45,3,23266,0,9,0,41.75
4498,1,1,3,1,0,0,299,65,2,17331,0,9,0,41.75
4499,0,0,3,0,1,0,107,33,3,19056,0,9,0,61.7
4500,1,1,3,0,1,0,49,73,2,22847,0,7,0,51.5
4501,1,1,2,0,1,0,162,48,3,20604,0,7,0,51.5
4502,0,0,3,0,0,0,109,29,5,25780,0,7,0,31.55
4503,1,0,2,0,1,0,54,28,4,19806,0,7,0,51.5
4504,1,1,3,0,0,0,298,56,3,22750,0,9,0,41.75
4505,0,1,3,0,0,0,351,63,3,36620,0,9,1,44.75
4506,1,0,3,1,0,0,197,44,4,19754,0,9,1,41.75
4507,1,1,3,1,0,0,43,44,3,22963,3,9,0,41.75
4508,0,0,2,1,0,0,73,42,6,22326,0,9,0,41.75
4509,0,1,3,1,0,0,312,53,3,34685,0,9,1,41.75
4510,0,1,3,1,0,0,100,47,1,24192,0,10,0,57.05
4511,1,1,3,0,0,0,143,45,4,18705,0,9,0,41.75
4512,1,0,2,1,0,0,347,56,2,19822,0,9,0,41.75
4513,1,0,2,0,0,0,204,51,3,25892,0,9,0,41.75
4514,1,0,3,1,0,0,195,42,5,23251,0,9,1,41.75
4515,0,0,2,1,0,0,123,39,7,25414,0,9,1,41.75
4516,0,0,2,1,0,0,124,41,3,20379,4,9,0,41.75
4517,0,0,2,0,0,0,100,62,2,24586,1,9,1,44.75
4518,1,0,2,1,0,0,159,43,4,21329,0,9,0,41.75
4519,1,0,3,1,0,0,156,65,2,25075,0,9,0,41.75
4520,1,0,3,1,0,0,246,60,1,22574,0,9,1,41.75
4521,1,0,2,1,0,0,194,42,4,23726,0,9,0,41.75
4522,1,0,2,0,0,0,57,41,4,23334,4,9,1,53.75
4523,1,0,0,1,0,0,234,48,4,25396,0,0,0,41.75
4524,0,0,2,1,0,0,273,54,3,41215,0,0,0,41.75
4525,0,0,3,0,0,0,164,52,4,25780,0,9,1,41.75
4526,0,0,3,0,0,0,120,49,1,25595,0,9,1,41.75
4527,1,0,3,0,1,0,13,42,3,18996,0,9,0,61.7
4528,1,0,2,1,0,0,96,36,3,24238,0,9,0,41.75
4529,0,0,2,0,0,0,72,54,2,19833,0,7,1,31.55
4530,0,1,2,0,0,0,34,24,2,18247,0,9,0,44.75
4531,1,0,2,1,0,0,48,24,2,25849,0,7,1,40.55
4532,1,0,3,1,0,0,391,47,3,29358,0,9,1,41.75
4533,0,0,2,1,0,0,80,45,2,29092,0,9,1,41.75
4534,1,0,3,0,0,0,116,42,1,23920,0,9,1,41.75
4535,0,0,2,1,0,0,110,36,3,28136,3,0,0,41.75
4536,0,0,3,1,0,0,41,46,2,30414,0,9,1,41.75
4537,1,0,3,1,0,0,45,53,5,27854,0,9,0,41.75
4538,0,0,3,1,0,0,20,55,1,24497,0,9,0,41.75
4539,1,0,2,1,0,0,201,40,4,20069,0,9,0,41.75
4540,0,0,3,1,1,0,100,34,4,31128,1,9,0,61.7
4541,1,1,2,1,1,0,368,69,1,19032,0,7,0,51.5
4542,0,0,3,1,1,0,133,39,4,28315,1,9,0,61.7
4543,1,0,3,0,0,0,50,30,2,16833,0,9,0,41.75
4544,0,0,3,0,1,0,104,36,3,29354,0,9,0,41.75
4545,1,1,3,0,1,0,112,34,4,22105,0,9,0,61.7
4546,0,0,2,1,0,0,109,37,1,19379,0,9,0,41.75
4547,1,1,2,0,0,0,64,53,2,18698,0,9,0,41.75
4548,1,0,2,0,0,0,38,51,1,30366,0,9,0,41.75
4549,0,0,2,1,0,0,118,50,2,16056,0,9,0,41.75
4550,0,0,2,1,1,0,193,46,4,33470,1,9,0,41.75
4551,1,0,3,1,1,0,337,60,2,27159,3,9,0,64.7
4552,1,0,3,1,0,0,112,43,2,31395,0,7,0,31.55
4553,1,0,2,0,0,0,100,41,6,19873,0,9,0,41.75
4554,0,0,3,0,0,0,27,46,3,21536,0,9,1,41.75
4555,1,1,3,1,0,0,27,61,2,36203,0,7,1,31.55
4556,1,0,3,1,1,0,87,32,4,25231,0,9,0,61.7
4557,1,0,2,1,0,0,170,73,2,23842,0,9,0,41.75
4558,0,0,3,0,0,0,112,32,4,30523,1,9,0,44.75
4559,0,0,2,1,0,0,63,64,2,40875,0,9,0,41.75
4560,1,0,2,1,0,0,133,60,6,13319,0,9,0,41.75
4561,0,0,2,1,0,0,344,83,1,14342,0,7,0,31.55
4562,1,0,2,0,0,0,116,43,1,20951,0,9,0,41.75
4563,0,0,3,1,0,0,114,41,4,19246,7,7,0,34.55
4564,1,1,3,1,0,0,228,49,4,22991,0,9,1,41.75
4565,0,0,2,0,0,0,22,28,2,29473,0,9,0,41.75
4566,1,0,3,1,0,0,87,40,4,25905,1,9,0,41.75
4567,1,1,2,1,0,0,208,66,2,34918,1,9,0,41.75
4568,0,0,3,0,0,0,108,32,4,26612,0,9,0,41.75
4569,0,0,3,1,0,0,108,45,3,23559,0,9,0,41.75
4570,1,1,3,0,0,0,89,34,4,28463,0,9,0,41.75
4571,0,0,3,1,0,0,250,47,3,28080,3,9,1,44.75
4572,1,0,3,0,0,0,108,41,4,26502,0,9,0,41.75
4573,1,0,3,0,0,0,47,49,3,29767,0,9,0,41.75
4574,1,0,3,0,0,0,297,60,1,25128,0,9,1,41.75
4575,0,1,3,1,0,0,159,41,4,29939,1,9,1,41.75
4576,0,0,3,1,0,0,182,47,4,23200,0,9,1,41.75
4577,0,0,3,1,0,0,98,31,1,28512,6,9,1,41.75
4578,1,1,2,1,0,0,8,27,4,15751,2,9,1,44.75
4579,1,0,3,1,0,0,367,68,2,21182,0,7,1,31.55
4580,1,1,3,1,0,0,8,42,4,20720,0,9,0,41.75
4581,0,0,2,0,0,0,113,61,3,17645,0,9,0,41.75
4582,1,0,2,1,0,0,97,36,5,15418,3,9,0,53.75
4583,0,0,2,1,0,0,86,35,4,20051,0,9,1,41.75
4584,0,1,2,1,0,0,234,62,2,16147,0,9,1,41.75
4585,0,0,3,1,0,0,323,60,2,23288,0,7,1,31.55
4586,0,1,3,1,0,0,356,56,3,22063,1,9,1,41.75
4587,0,0,3,1,0,0,336,59,2,21494,4,9,1,41.75
4588,0,0,3,1,1,0,112,34,6,18996,0,9,1,61.7
4589,0,0,3,1,0,0,103,71,1,30743,0,9,1,41.75
4590,0,0,2,1,0,0,53,48,2,24928,0,0,0,41.75
4591,0,1,2,1,0,0,382,64,3,19108,2,9,1,41.75
4592,1,0,3,1,0,0,83,50,1,27074,0,9,1,41.75
4593,1,0,2,1,0,0,305,56,4,17372,0,9,0,41.75
4594,1,0,2,0,0,0,124,35,6,25179,0,9,0,41.75
4595,0,1,3,1,0,0,232,61,3,25204,0,9,1,44.75
4596,0,0,3,1,0,0,260,58,2,24911,1,9,0,41.75
4597,0,0,3,1,0,0,260,61,2,35416,0,9,1,41.75
4598,0,0,3,1,0,0,200,41,5,27760,0,9,1,41.75
4599,0,0,2,0,0,0,81,38,5,21586,3,9,0,41.75
4600,1,0,3,1,0,0,367,63,3,28492,0,9,1,41.75
4601,0,0,3,1,1,0,152,45,3,30290,0,9,1,61.7
4602,0,0,2,1,0,0,89,45,3,23260,0,9,0,41.75
4603,0,0,3,1,0,0,235,45,4,23042,0,9,1,41.75
4604,1,0,3,0,0,0,121,40,5,22483,0,9,1,41.75
4605,1,0,2,1,0,0,240,77,3,20978,12,7,0,31.55
4606,0,0,3,1,1,0,329,54,2,24558,1,7,0,51.5
4607,1,0,2,0,0,0,88,32,4,20734,3,9,1,41.75
4608,1,0,2,0,0,0,36,47,4,16642,0,5,0,5.95
4609,1,0,2,1,0,0,187,41,5,21139,0,9,0,41.75
4610,0,0,2,1,0,0,95,37,1,20234,6,9,0,41.75
4611,1,0,3,0,0,0,227,44,4,21713,0,9,1,41.75
4612,1,0,2,0,0,0,18,30,2,24006,1,9,0,41.75
4613,1,0,2,1,0,0,33,45,3,20888,0,9,0,41.75
4614,0,0,3,1,0,0,147,66,2,24542,0,9,1,41.75
4615,0,0,2,0,1,0,14,34,5,19223,0,9,0,61.7
4616,0,0,2,0,0,0,320,67,4,24312,0,9,1,41.75
4617,1,0,3,1,0,0,74,35,3,31140,0,9,0,41.75
4618,1,0,3,1,0,0,259,47,4,28102,0,9,0,41.75
4619,0,1,2,1,0,0,33,27,2,17902,0,9,1,41.75
4620,0,0,3,0,0,0,108,29,4,29413,34,9,0,50.75
4621,1,0,2,0,0,0,119,46,4,22947,0,9,1,41.75
4622,1,1,2,1,0,0,135,58,1,24676,0,9,0,41.75
4623,1,0,3,1,0,0,179,48,4,27193,0,9,0,41.75
4624,1,1,3,1,0,0,136,69,2,22876,0,9,0,41.75
4625,0,0,2,1,0,0,202,52,5,17789,0,9,1,41.75
4626,0,0,2,1,0,0,14,57,2,17904,3,9,0,41.75
4627,0,1,2,1,0,0,46,34,5,15418,0,9,1,41.75
4628,1,1,2,0,0,0,123,46,2,33267,0,9,1,41.75
4629,0,1,2,0,0,0,212,47,4,20596,2,9,0,41.75
4630,0,0,2,1,0,0,14,32,2,16982,0,9,1,41.75
4631,0,0,3,1,0,0,54,39,1,24649,0,9,1,41.75
4632,1,0,3,1,1,0,307,65,2,22946,0,9,0,61.7
4633,0,0,3,1,0,0,360,58,4,27257,0,9,1,41.75
4634,0,0,3,1,0,0,14,44,4,21185,15,10,0,69.05
4635,1,1,2,0,0,0,186,43,4,28063,5,9,0,41.75
4636,0,0,2,0,1,0,111,49,2,17747,0,9,0,61.7
4637,0,0,3,0,0,0,205,45,3,22069,0,9,1,41.75
4638,1,1,2,1,0,0,144,78,2,24676,0,9,1,41.75
4639,1,0,3,1,0,0,240,53,3,26706,0,9,0,41.75
4640,0,0,2,1,0,0,162,41,3,18610,0,9,1,41.75
4641,0,1,3,1,1,0,353,54,4,22951,0,9,0,61.7
4642,0,1,2,1,0,0,160,45,4,38432,2,9,1,50.75
4643,0,1,2,0,0,0,99,41,3,20357,2,9,0,44.75
4644,0,0,2,1,0,0,135,46,6,15474,0,9,1,41.75
4645,0,0,2,0,0,0,8,31,1,13499,0,9,0,41.75
4646,0,0,3,1,0,0,108,45,3,25857,0,9,0,41.75
4647,0,0,3,0,0,0,157,38,4,39525,0,9,1,41.75
4648,0,0,3,1,0,0,127,38,1,22256,0,9,1,41.75
4649,0,1,2,1,0,0,46,47,4,27045,2,9,0,41.75
4650,0,0,2,1,0,0,109,70,2,36120,0,9,0,41.75
4651,1,0,3,1,0,0,159,37,4,24691,10,9,1,41.75
4652,1,0,3,1,0,0,217,53,3,23849,0,9,1,41.75
4653,1,0,3,1,0,0,285,55,2,22532,2,9,0,41.75
4654,0,0,2,1,0,0,172,41,4,23930,0,9,1,41.75
4655,1,1,2,1,1,0,76,35,3,19479,0,9,0,61.7
4656,1,1,2,0,0,0,63,31,2,23569,4,9,0,41.75
4657,0,0,2,0,0,0,177,45,3,20015,0,9,1,41.75
4658,0,1,2,0,0,0,103,32,2,18420,0,9,0,41.75
4659,0,0,2,0,0,0,106,84,4,53258,0,9,0,41.75
4660,1,0,2,0,0,0,70,63,1,24853,0,9,0,41.75
4661,1,0,3,1,0,0,86,60,3,22104,0,9,1,41.75
4662,1,0,3,1,1,0,15,44,3,21185,0,9,0,61.7
4663,1,1,3,1,1,0,392,61,2,29195,0,9,0,61.7
4664,1,0,3,1,0,0,127,38,2,33820,0,9,0,41.75
4665,1,0,3,1,0,0,144,56,2,21936,0,7,1,31.55
4666,0,0,3,0,0,0,85,34,4,24089,0,7,1,31.55
4667,1,0,2,1,0,0,376,66,2,37476,0,9,0,41.75
4668,1,0,2,0,0,0,43,33,3,17538,0,9,1,41.75
4669,1,0,3,1,0,0,380,62,2,21182,0,9,1,41.75
4670,1,1,2,0,0,0,44,35,1,21542,0,9,0,41.75
4671,0,0,3,1,0,0,200,106,2,21304,0,9,1,41.75
4672,1,0,3,1,0,0,255,47,4,23704,4,9,0,44.75
4673,1,1,3,1,1,0,130,56,2,27828,0,9,0,61.7
4674,0,0,2,1,0,0,403,90,2,24230,0,9,1,41.75
4675,1,0,3,1,0,0,120,29,5,25663,0,9,0,41.75
4676,0,0,3,1,0,0,112,38,4,25138,0,10,0,57.05
4677,1,0,3,1,1,0,179,42,4,25832,0,9,0,61.7
4678,0,1,2,1,0,0,122,50,4,20832,1,9,0,41.75
4679,0,0,2,0,1,0,115,61,3,18544,0,9,0,61.7
4680,1,0,3,0,0,0,190,51,1,22176,2,9,1,47.75
4681,1,0,2,0,0,0,136,40,1,24734,0,9,0,41.75
4682,1,1,3,1,0,0,207,46,3,44372,0,9,0,41.75
4683,1,0,3,0,0,0,154,41,6,25944,0,9,1,41.75
4684,1,0,2,0,0,0,66,63,1,16050,0,9,0,41.75
4685,0,1,2,1,0,0,55,30,3,22944,1,9,0,47.75
4686,1,0,3,1,0,0,167,39,4,28042,0,9,1,41.75
4687,0,0,3,0,0,0,104,47,1,21640,3,9,0,41.75
4688,1,1,2,0,1,0,207,39,3,17903,1,9,0,64.7
4689,0,0,3,0,0,0,279,51,3,27242,0,9,1,41.75
4690,0,0,2,1,0,0,32,28,2,25567,1,9,0,41.75
4691,1,1,2,1,0,0,7,46,2,22486,4,9,0,44.75
4692,1,0,2,0,0,0,231,42,6,29498,0,9,1,41.75
4693,0,0,3,0,0,0,34,33,3,28821,6,9,1,41.75
4694,0,0,3,0,1,0,117,55,4,26724,0,9,0,41.75
4695,1,0,3,1,0,0,76,32,4,26016,0,9,0,41.75
4696,1,0,3,1,0,0,55,68,2,28727,0,9,0,41.75
4697,1,1,3,1,0,0,282,54,2,31813,2,7,0,31.55
4698,0,0,3,0,0,0,175,37,3,23198,1,9,1,41.75
4699,1,0,3,1,0,0,176,40,5,23195,0,10,1,57.05
4700,1,1,3,0,1,0,28,42,2,26027,0,9,0,61.7
4701,0,0,3,1,0,0,242,45,4,22408,0,9,0,41.75
4702,0,1,2,0,0,0,29,47,1,25345,8,9,0,41.75
4703,0,0,2,1,0,0,71,34,3,22979,0,9,0,41.75
4704,1,1,3,1,1,0,138,36,4,18705,4,9,0,67.7
4705,1,0,3,0,0,0,277,56,5,28102,0,9,0,41.75
4706,0,0,3,0,0,0,131,38,2,25999,2,9,0,44.75
4707,0,0,2,1,0,0,84,25,1,25358,0,9,1,41.75
4708,1,0,3,1,0,0,227,47,4,25234,1,9,1,68.75
4709,1,0,3,1,0,0,331,61,3,24570,0,9,0,41.75
4710,0,0,2,0,0,0,169,48,4,16165,32,9,0,44.75
4711,0,0,2,0,0,0,12,29,3,23743,0,9,0,41.75
4712,0,1,2,1,0,0,236,59,2,24679,0,7,1,31.55
4713,1,0,3,1,0,0,199,46,3,23441,0,9,1,41.75
4714,0,0,2,0,1,0,72,34,1,19084,2,9,0,61.7
4715,1,0,2,0,0,0,227,44,3,20494,0,9,1,41.75
4716,0,0,3,0,0,0,109,44,2,25425,0,9,0,41.75
4717,1,1,3,1,0,0,124,76,2,32874,0,7,1,31.55
4718,0,0,2,1,0,0,161,37,2,34271,1,9,0,41.75
4719,0,0,2,0,0,0,158,37,4,23694,0,10,1,57.05
4720,1,0,2,0,0,0,36,37,1,23177,1,9,0,41.75
4721,1,0,3,1,0,0,32,27,2,28906,10,9,0,53.75
4722,1,0,2,0,0,0,16,23,1,19077,0,9,1,41.75
4723,0,0,2,1,1,0,100,40,3,18962,0,9,0,61.7
4724,1,0,2,1,0,0,278,61,4,20082,0,9,1,41.75
4725,1,0,2,1,0,0,227,58,6,33687,4,9,0,41.75
4726,1,0,3,1,0,0,168,46,3,23745,6,9,0,41.75
4727,1,0,2,0,0,0,12,35,2,22585,0,9,0,41.75
4728,0,0,2,0,1,0,69,58,4,18450,0,9,1,41.75
4729,1,1,3,1,1,0,49,44,2,22332,1,9,0,64.7
4730,1,1,2,1,0,0,115,40,4,12304,0,9,0,41.75
4731,0,0,2,1,0,0,220,53,4,16658,0,9,1,41.75
4732,0,0,2,1,0,0,105,34,4,26290,0,9,0,41.75
4733,1,1,3,1,0,0,46,55,4,29510,0,9,1,41.75
4734,1,0,2,1,1,0,179,36,5,18492,0,7,0,51.5
4735,1,0,3,1,0,0,42,53,5,21881,2,9,0,41.75
4736,1,1,2,0,0,0,200,51,4,28063,3,9,0,44.75
4737,1,0,2,1,1,0,225,46,4,15882,0,9,1,61.7
4738,1,0,3,0,0,0,130,43,4,19613,0,7,0,31.55
4739,0,1,2,1,1,0,100,64,1,22611,2,9,0,61.7
4740,0,1,2,0,0,0,175,43,4,28616,0,9,1,41.75
4741,1,0,2,1,0,0,80,29,3,18707,0,10,0,57.05
4742,0,0,3,1,0,0,127,45,3,19294,0,9,0,41.75
4743,1,0,3,0,1,0,29,52,2,27348,0,9,0,61.7
4744,0,0,3,1,0,0,330,60,2,21230,0,9,1,41.75
4745,1,0,3,0,1,0,51,39,6,19391,0,9,0,61.7
4746,1,1,3,0,0,0,61,53,2,19669,0,9,0,41.75
4747,0,0,2,0,0,0,180,55,3,27043,0,9,1,41.75
4748,0,0,3,0,0,0,108,41,1,22256,0,9,1,41.75
4749,1,0,3,1,0,0,338,67,2,28983,0,9,0,41.75
4750,1,0,3,1,0,0,197,44,4,27404,0,9,1,41.75
4751,1,1,2,0,0,0,58,48,4,21787,2,9,0,47.75
4752,1,0,3,1,0,0,111,35,3,23272,0,9,0,41.75
4753,0,0,3,1,0,0,126,44,3,22119,6,9,0,41.75
4754,0,0,3,1,1,0,152,40,2,23506,0,9,0,41.75
4755,0,0,2,0,0,0,129,38,4,22657,0,9,1,41.75
4756,1,1,2,1,0,0,152,35,5,19508,3,9,1,44.75
4757,1,0,2,1,1,0,38,49,6,25716,0,9,0,61.7
4758,1,0,2,1,1,0,182,44,6,26776,12,0,0,67.7
4759,1,0,3,1,0,0,17,25,1,23583,0,9,1,41.75
4760,1,0,2,1,0,0,271,44,5,20499,0,7,0,31.55
4761,1,0,2,1,0,0,133,60,4,20641,0,9,1,41.75
4762,1,1,2,1,0,0,163,40,4,19508,5,9,0,53.75
4763,0,0,3,0,0,0,200,62,2,23615,0,9,1,41.75
4764,1,1,2,0,0,0,64,53,4,24948,1,9,0,44.75
4765,1,0,3,0,0,0,30,50,5,24051,0,9,1,41.75
4766,1,0,3,1,0,0,131,82,2,27254,0,9,0,41.75
4767,0,1,2,0,1,0,65,31,2,25643,0,9,0,67.7
4768,1,1,2,1,0,0,109,45,4,22537,0,9,1,44.75
4769,1,0,0,1,0,0,350,73,2,29351,0,7,0,31.55
4770,0,0,3,0,0,0,104,51,3,26372,0,9,0,41.75
4771,0,0,3,1,0,0,17,21,2,22760,0,9,1,41.75
4772,1,1,2,1,0,0,146,40,2,49793,0,9,1,41.75
4773,1,1,3,1,1,0,392,63,2,20230,0,9,0,61.7
4774,1,1,2,1,0,0,190,44,4,21892,6,9,0,44.75
4775,1,0,3,1,1,0,48,30,1,19964,2,9,0,64.7
4776,0,0,3,0,0,0,50,47,3,25797,0,9,1,41.75
4777,0,0,3,0,0,0,74,28,1,24649,2,9,0,41.75
4778,0,0,3,1,0,0,107,37,2,30937,0,9,1,41.75
4779,0,0,3,0,0,0,294,60,1,20267,0,9,1,41.75
4780,1,1,3,0,0,0,6,42,4,33212,5,0,0,41.75
4781,1,0,3,1,0,0,267,60,4,26828,0,9,0,41.75
4782,1,0,2,1,1,0,119,51,3,20686,1,9,0,64.7
4783,0,1,3,1,0,0,59,25,8,23271,1,9,0,98.75
4784,1,0,2,1,0,0,50,38,3,19933,0,9,1,47.75
4785,0,0,3,1,0,0,164,60,3,25455,0,7,1,31.55
4786,0,0,3,1,0,0,222,49,3,26071,0,9,1,41.75
4787,0,0,3,1,0,0,243,47,4,24355,0,9,1,41.75
4788,0,0,3,1,0,0,109,48,3,25935,0,9,0,41.75
4789,0,1,2,1,0,0,247,66,2,16987,0,9,0,41.75
4790,1,0,3,1,0,0,115,39,1,19987,0,9,0,41.75
4791,1,0,3,1,0,0,203,49,4,24672,0,9,1,41.75
4792,0,0,3,1,0,0,235,50,2,24419,0,9,1,41.75
4793,1,0,2,1,0,0,376,64,2,28967,0,9,0,41.75
4794,1,1,3,1,0,0,197,47,4,22991,0,9,1,44.75
4795,0,0,3,1,1,0,36,44,1,18210,2,9,1,61.7
4796,0,1,3,1,0,0,106,32,4,26209,0,7,1,31.55
4797,0,0,3,0,0,0,77,31,2,27696,0,9,1,41.75
4798,0,0,3,0,0,0,108,41,1,18705,0,9,1,41.75
4799,0,0,2,1,0,0,214,46,3,23198,0,9,1,41.75
4800,1,0,2,0,0,0,15,28,4,15751,0,9,1,41.75
4801,0,0,3,0,0,0,112,72,1,38716,0,9,0,41.75
4802,1,0,3,0,0,0,296,56,2,33611,0,9,1,41.75
4803,1,1,3,1,0,0,299,58,3,30783,0,9,0,41.75
4804,0,1,2,1,0,0,160,69,3,12597,0,9,1,41.75
4805,1,1,3,1,1,0,41,55,2,24498,2,9,0,73.7
4806,1,0,3,1,0,0,73,42,3,24014,0,7,0,31.55
